Status,Project,Title,Name,URL,Error
Success,DD,Corner Inlet Depth Contour Polygons at 1:25,000,corner-inlet-depth-contour-polygons-at-1-25-000,http://datavic-ckan.docker.amazee.io/dataset/corner-inlet-depth-contour-polygons-at-1-25-000,
Success,DD,Gippsland Lakes Depth Contours at 1:25,000,gippsland-lakes-depth-contours-at-1-25-000,http://datavic-ckan.docker.amazee.io/dataset/gippsland-lakes-depth-contours-at-1-25-000,
Success,DD,Corner Inlet Depth Contour Lines at 1:25,000,corner-inlet-depth-contour-lines-at-1-25-000,http://datavic-ckan.docker.amazee.io/dataset/corner-inlet-depth-contour-lines-at-1-25-000,
Success,DD,Catch and Effort Cells for the Bass Strait General Offshore Fishery,catch-and-effort-cells-for-the-bass-strait-general-offshore-fishery,http://datavic-ckan.docker.amazee.io/dataset/catch-and-effort-cells-for-the-bass-strait-general-offshore-fishery,
Success,DD,Catch and Effort Cells for the Gippsland Lakes fisheries,catch-and-effort-cells-for-the-gippsland-lakes-fisheries,http://datavic-ckan.docker.amazee.io/dataset/catch-and-effort-cells-for-the-gippsland-lakes-fisheries,
Success,DD,Catch and Effort Cells for the Corner Inlet Fishery,catch-and-effort-cells-for-the-corner-inlet-fishery,http://datavic-ckan.docker.amazee.io/dataset/catch-and-effort-cells-for-the-corner-inlet-fishery,
Success,DD,Catch and Effort Cells for the Port Phillip Bay Fishery,catch-and-effort-cells-for-the-port-phillip-bay-fishery,http://datavic-ckan.docker.amazee.io/dataset/catch-and-effort-cells-for-the-port-phillip-bay-fishery,
Success,DD,Tree Cover Change in Victoria Between 1990 and 1995,tree-cover-change-in-victoria-between-1990-and-1995,http://datavic-ckan.docker.amazee.io/dataset/tree-cover-change-in-victoria-between-1990-and-1995,
Success,DD,Victorian Land Use Information System 2016,victorian-land-use-information-system-2016,http://datavic-ckan.docker.amazee.io/dataset/victorian-land-use-information-system-2016,
Success,DD,Salinity Provinces of Victoria,salinity-provinces-of-victoria,http://datavic-ckan.docker.amazee.io/dataset/salinity-provinces-of-victoria,
Success,DD,Regional Management Units of north west Victoria,regional-management-units-of-north-west-victoria,http://datavic-ckan.docker.amazee.io/dataset/regional-management-units-of-north-west-victoria,
Success,DD,Wind erosion susceptibility mapping for north west Victoria,wind-erosion-susceptibility-mapping-for-north-west-victoria,http://datavic-ckan.docker.amazee.io/dataset/wind-erosion-susceptibility-mapping-for-north-west-victoria,
Success,DD,Landform component mapping of north west Victoria,landform-component-mapping-of-north-west-victoria,http://datavic-ckan.docker.amazee.io/dataset/landform-component-mapping-of-north-west-victoria,
Success,DD,Victorian Land Use Information System 2006/2007,victorian-land-use-information-system-2006-2007,http://datavic-ckan.docker.amazee.io/dataset/victorian-land-use-information-system-2006-2007,
Success,DD,Victorian Land Use Information System 2008/2009,victorian-land-use-information-system-2008-2009,http://datavic-ckan.docker.amazee.io/dataset/victorian-land-use-information-system-2008-2009,
Success,DD,Victorian Land Use Information System 2012/2013,victorian-land-use-information-system-2012-2013,http://datavic-ckan.docker.amazee.io/dataset/victorian-land-use-information-system-2012-2013,
Success,DD,Victorian Soil Electrical Conductivity mapping (VicDSMv1),victorian-soil-electrical-conductivity-mapping-vicdsmv1,http://datavic-ckan.docker.amazee.io/dataset/victorian-soil-electrical-conductivity-mapping-vicdsmv1,
Success,DD,Land units of the Gippsland region of Victoria,land-units-of-the-gippsland-region-of-victoria,http://datavic-ckan.docker.amazee.io/dataset/land-units-of-the-gippsland-region-of-victoria,
Success,DD,Land units of Goulburn Broken region of Victoria,land-units-of-goulburn-broken-region-of-victoria,http://datavic-ckan.docker.amazee.io/dataset/land-units-of-goulburn-broken-region-of-victoria,
Success,DD,Land units of the Corangamite region of Victoria,land-units-of-the-corangamite-region-of-victoria,http://datavic-ckan.docker.amazee.io/dataset/land-units-of-the-corangamite-region-of-victoria,
Success,DD,Geomorphology of Victoria,geomorphology-of-victoria,http://datavic-ckan.docker.amazee.io/dataset/geomorphology-of-victoria,
Success,DD,Wind Farm Boundaries for South East Australia,wind-farm-boundaries-for-south-east-australia,http://datavic-ckan.docker.amazee.io/dataset/wind-farm-boundaries-for-south-east-australia,
Success,DD,Wind Farm Locations for South East Australia,wind-farm-locations-for-south-east-australia,http://datavic-ckan.docker.amazee.io/dataset/wind-farm-locations-for-south-east-australia,
Success,DD,Petroleum Graticule points,petroleum-graticule-points,http://datavic-ckan.docker.amazee.io/dataset/petroleum-graticule-points,
Success,DD,Corangamite Coast Marine Habitat December 2009,corangamite-coast-marine-habitat-december-2009,http://datavic-ckan.docker.amazee.io/dataset/corangamite-coast-marine-habitat-december-2009,
Success,DD,Sites of Significance for Rainforest,sites-of-significance-for-rainforest,http://datavic-ckan.docker.amazee.io/dataset/sites-of-significance-for-rainforest,
Success,DD,Planned Burns 2018/19 - 2020/21,planned-burns-2018-19-2020-21,http://datavic-ckan.docker.amazee.io/dataset/planned-burns-2018-19-2020-21,
Success,DD,Apiary rights and Bee farm and range licences,apiary-rights-and-bee-farm-and-range-licences,http://datavic-ckan.docker.amazee.io/dataset/apiary-rights-and-bee-farm-and-range-licences,
Success,DD,Shear zones  (1:250,000),shear-zones-1-250-000,http://datavic-ckan.docker.amazee.io/dataset/shear-zones-1-250-000,
Success,DD,WESTERN PORT 10% AEP 0.8M SLR INUNDATION,western-port-10-aep-0-8m-slr-inundation,http://datavic-ckan.docker.amazee.io/dataset/western-port-10-aep-0-8m-slr-inundation,
Success,DD,Relief Labels - Vicmap Features of Interest,relief-labels-vicmap-features-of-interest,http://datavic-ckan.docker.amazee.io/dataset/relief-labels-vicmap-features-of-interest,
Success,DD,Land Conservation Council broad coastal habitat classes,land-conservation-council-broad-coastal-habitat-classes,http://datavic-ckan.docker.amazee.io/dataset/land-conservation-council-broad-coastal-habitat-classes,
Success,DD,Mineral Tenements,mineral-tenements,http://datavic-ckan.docker.amazee.io/dataset/mineral-tenements,
Success,DD,Melbourne Industrial and Commercial Land Use Plan Commercial - Existing,melbourne-industrial-and-commercial-land-use-plan-commercial-existing,http://datavic-ckan.docker.amazee.io/dataset/melbourne-industrial-and-commercial-land-use-plan-commercial-existing,
Success,DD,Melbourne Metro Tunnel Project Station Entrances,melbourne-metro-tunnel-project-station-entrances,http://datavic-ckan.docker.amazee.io/dataset/melbourne-metro-tunnel-project-station-entrances,
Success,DD,WARD Boundaries 2008,ward-boundaries-2008,http://datavic-ckan.docker.amazee.io/dataset/ward-boundaries-2008,
Success,DD,Harvested Logging Coupes (One layer per logging season),harvested-logging-coupes-one-layer-per-logging-season,http://datavic-ckan.docker.amazee.io/dataset/harvested-logging-coupes-one-layer-per-logging-season,
Success,DD,Victorian Upper House Electoral Boundaries 1991 1:25,000,victorian-upper-house-electoral-boundaries-1991-1-25-000,http://datavic-ckan.docker.amazee.io/dataset/victorian-upper-house-electoral-boundaries-1991-1-25-000,
Success,DD,Modelled old-growth boundaires,modelled-old-growth-boundaires,http://datavic-ckan.docker.amazee.io/dataset/modelled-old-growth-boundaires,
Success,DD,Vicmap Property Simplified 2,vicmap-property-simplified-2,http://datavic-ckan.docker.amazee.io/dataset/vicmap-property-simplified-2,
Success,DD,Coal Cross Section Lines,coal-cross-section-lines,http://datavic-ckan.docker.amazee.io/dataset/coal-cross-section-lines,
Success,DD,2010 Index of Stream Condition - Large Trees Reach Summary Table,2010-index-of-stream-condition-large-trees-reach-summary-table,http://datavic-ckan.docker.amazee.io/dataset/2010-index-of-stream-condition-large-trees-reach-summary-table,
Success,DD,Planned Burns 2019/20 - 2021/22 only,planned-burns-2019-20-2021-22-only,http://datavic-ckan.docker.amazee.io/dataset/planned-burns-2019-20-2021-22-only,
Success,DD,Melbourne Metro Tunnel Project Future Station Entrances,melbourne-metro-tunnel-project-future-station-entrances,http://datavic-ckan.docker.amazee.io/dataset/melbourne-metro-tunnel-project-future-station-entrances,
Success,DD,Geomark Index Extent,geomark-index-extent,http://datavic-ckan.docker.amazee.io/dataset/geomark-index-extent,
Success,DD,Heavy Mineral Sands Lines (1:1,000,000),heavy-mineral-sands-lines-1-1-000-000,http://datavic-ckan.docker.amazee.io/dataset/heavy-mineral-sands-lines-1-1-000-000,
Success,DD,Vicmap Elevation DTM 20m,vicmap-elevation-dtm-20m,http://datavic-ckan.docker.amazee.io/dataset/vicmap-elevation-dtm-20m,
Success,DD,Vicmap Elevation DTM 10m,vicmap-elevation-dtm-10m,http://datavic-ckan.docker.amazee.io/dataset/vicmap-elevation-dtm-10m,
Success,DD,Victorian Aquifer Framework (VAF) Salinity Distribution - BSE_TDS,victorian-aquifer-framework-vaf-salinity-distribution-bse_tds,http://datavic-ckan.docker.amazee.io/dataset/victorian-aquifer-framework-vaf-salinity-distribution-bse_tds,
Success,DD,Bass Strait Depth Zone Contour Lines at 1:250,000,bass-strait-depth-zone-contour-lines-at-1-250-000,http://datavic-ckan.docker.amazee.io/dataset/bass-strait-depth-zone-contour-lines-at-1-250-000,
Success,DD,Environment Mitigation polygon dataset,environment-mitigation-polygon-dataset,http://datavic-ckan.docker.amazee.io/dataset/environment-mitigation-polygon-dataset,
Success,DD,Water Structure Area (polygon) 1:25,000 -  Vicmap Hydro,water-structure-area-polygon-1-25-000-vicmap-hydro,http://datavic-ckan.docker.amazee.io/dataset/water-structure-area-polygon-1-25-000-vicmap-hydro,
Success,DD,Vicmap Property Simplified 2 - Vicmap Property,vicmap-property-simplified-2-vicmap-property,http://datavic-ckan.docker.amazee.io/dataset/vicmap-property-simplified-2-vicmap-property,
Success,DD,Vicmap Property Simplified 1 - Vicmap Property,vicmap-property-simplified-1-vicmap-property,http://datavic-ckan.docker.amazee.io/dataset/vicmap-property-simplified-1-vicmap-property,
Success,DD,Comprehensive, Adequate and Representative (CAR) Reserve for the Regional Forest Agreements,comprehensive-adequate-and-representative-car-reserve-for-the-regional-forest-agreements,http://datavic-ckan.docker.amazee.io/dataset/comprehensive-adequate-and-representative-car-reserve-for-the-regional-forest-agreements,
Success,DD,Firearm use requires permission from the licence holder,firearm-use-requires-permission-from-the-licence-holder,http://datavic-ckan.docker.amazee.io/dataset/firearm-use-requires-permission-from-the-licence-holder,
Success,DD,Victorian Railway Stations,victorian-railway-stations,http://datavic-ckan.docker.amazee.io/dataset/victorian-railway-stations,
Success,DD,Sydenham Inlet Seagrass 1999,sydenham-inlet-seagrass-1999,http://datavic-ckan.docker.amazee.io/dataset/sydenham-inlet-seagrass-1999,
Success,DD,Urban Development Program - Industrial Land 2017,urban-development-program-industrial-land-2017,http://datavic-ckan.docker.amazee.io/dataset/urban-development-program-industrial-land-2017,
Success,DD,Geological Interpretations - Earth Resources Spatial Data Collection for the Datamart.,geological-interpretations-earth-resources-spatial-data-collection-for-the-datamart,http://datavic-ckan.docker.amazee.io/dataset/geological-interpretations-earth-resources-spatial-data-collection-for-the-datamart,
Success,DD,DEPI Land and Fire District Boundaries,depi-land-and-fire-district-boundaries,http://datavic-ckan.docker.amazee.io/dataset/depi-land-and-fire-district-boundaries,
Success,DD,GIPPSLAND LAKES 10% AEP 0.8M SLR INUNDATION,gippsland-lakes-10-aep-0-8m-slr-inundation,http://datavic-ckan.docker.amazee.io/dataset/gippsland-lakes-10-aep-0-8m-slr-inundation,
Success,DD,Geological boundaries represented as two dimensional lines (1:50,000),geological-boundaries-represented-as-two-dimensional-lines-1-50-000,http://datavic-ckan.docker.amazee.io/dataset/geological-boundaries-represented-as-two-dimensional-lines-1-50-000,
Success,DD,Planning scheme ordinance links - Vicmap Planning,planning-scheme-ordinance-links-vicmap-planning,http://datavic-ckan.docker.amazee.io/dataset/planning-scheme-ordinance-links-vicmap-planning,
Success,DD,WESTERN PORT 1% AEP 0.5M SLR INUNDATION,western-port-1-aep-0-5m-slr-inundation,http://datavic-ckan.docker.amazee.io/dataset/western-port-1-aep-0-5m-slr-inundation,
Success,DD,Port Fairy 100 ARI 2100 1.2m SLR Inundation,port-fairy-100-ari-2100-1-2m-slr-inundation,http://datavic-ckan.docker.amazee.io/dataset/port-fairy-100-ari-2100-1-2m-slr-inundation,
Success,DD,Modified Rivers,modified-rivers,http://datavic-ckan.docker.amazee.io/dataset/modified-rivers,
Success,DD,Geological Fossil Locations,geological-fossil-locations,http://datavic-ckan.docker.amazee.io/dataset/geological-fossil-locations,
Success,DD,Fire Severity Classes (Spot5) for Alpine fires January/February 2003.,fire-severity-classes-spot5-for-alpine-fires-january-february-2003,http://datavic-ckan.docker.amazee.io/dataset/fire-severity-classes-spot5-for-alpine-fires-january-february-2003,
Success,DD,Current Mineral Exploration Licences,current-mineral-exploration-licences,http://datavic-ckan.docker.amazee.io/dataset/current-mineral-exploration-licences,
Success,DD,VicGrid94 Graticule - 1 km interval,vicgrid94-graticule-1-km-interval,http://datavic-ckan.docker.amazee.io/dataset/vicgrid94-graticule-1-km-interval,
Success,DD,Geological Sites - Earth Resources Spatial Data Collection for the Datamart.,geological-sites-earth-resources-spatial-data-collection-for-the-datamart,http://datavic-ckan.docker.amazee.io/dataset/geological-sites-earth-resources-spatial-data-collection-for-the-datamart,
Success,DD,Catch and Effort Cells for the Western Port Fishery,catch-and-effort-cells-for-the-western-port-fishery,http://datavic-ckan.docker.amazee.io/dataset/catch-and-effort-cells-for-the-western-port-fishery,
Success,DD,WARD Boundaries 2020 (polygon) - Vicmap Admin,ward-boundaries-2020-polygon-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/ward-boundaries-2020-polygon-vicmap-admin,
Success,DD,WARD Boundaries 2017 (polygon) - Vicmap Admin,ward-boundaries-2017-polygon-vicmap-admin,http://datavic-ckan.docker.amazee.io/dataset/ward-boundaries-2017-polygon-vicmap-admin,
Success,DD,WARD Boundaries 2016 (polygon),ward-boundaries-2016-polygon,http://datavic-ckan.docker.amazee.io/dataset/ward-boundaries-2016-polygon,
Success,DD,WARD Boundaries 2008 (polygon),ward-boundaries-2008-polygon,http://datavic-ckan.docker.amazee.io/dataset/ward-boundaries-2008-polygon,
Success,DD,1:25 000 AMG Mapsheet Boundaries - Printed Map Index pre 2000,1-25-000-amg-mapsheet-boundaries-printed-map-index-pre-2000,http://datavic-ckan.docker.amazee.io/dataset/1-25-000-amg-mapsheet-boundaries-printed-map-index-pre-2000,
Success,DD,Port Phillip Bay Recreational Artificial Fishing Reefs,port-phillip-bay-recreational-artificial-fishing-reefs,http://datavic-ckan.docker.amazee.io/dataset/port-phillip-bay-recreational-artificial-fishing-reefs,
Success,DD,State-Wide Old Growth Survey Grid,state-wide-old-growth-survey-grid,http://datavic-ckan.docker.amazee.io/dataset/state-wide-old-growth-survey-grid,
Success,DD,Victorian Aquifer Framework (VAF) Salinity Distribution - UTAF_TDS,victorian-aquifer-framework-vaf-salinity-distribution-utaf_tds,http://datavic-ckan.docker.amazee.io/dataset/victorian-aquifer-framework-vaf-salinity-distribution-utaf_tds,
Success,DD,Minerals - Earth Resources Spatial Data Collection for the Datamart.,minerals-earth-resources-spatial-data-collection-for-the-datamart,http://datavic-ckan.docker.amazee.io/dataset/minerals-earth-resources-spatial-data-collection-for-the-datamart,
Success,DD,Gold Undercover - Earth Resources Spatial Data Collection for the Datamart.,gold-undercover-earth-resources-spatial-data-collection-for-the-datamart,http://datavic-ckan.docker.amazee.io/dataset/gold-undercover-earth-resources-spatial-data-collection-for-the-datamart,
Success,DD,Land units of North East Victoria,land-units-of-north-east-victoria,http://datavic-ckan.docker.amazee.io/dataset/land-units-of-north-east-victoria,
